Y,Y_real,Y_probability
0,0,0.37890235
1,1,0.99145573
0,1,0.43966666
1,0,0.61688155
0,0,0.5229426
0,0,0.43161187
0,1,0.31442073
1,0,0.6561661
0,1,0.49822152
0,0,0.4336118
1,1,0.88223857
0,0,0.5107554
1,1,0.6797108
0,1,0.47222945
0,1,0.37662214
0,0,0.37924367
1,1,0.6524679
0,1,0.49220052
0,0,0.46621597
0,0,0.45930102
0,1,0.49017513
0,0,0.41854215
1,1,0.8264747
0,1,0.43679026
0,0,0.39087677
0,1,0.4087548
1,1,0.8126058
1,1,0.68206286
0,1,0.5478534
0,1,0.5006087
0,1,0.4853376
0,0,0.4816105
1,1,0.80889946
0,1,0.38485327
0,1,0.4030249
0,0,0.4075421
0,0,0.51427245
0,0,0.46730793
0,0,0.48968357
0,1,0.40683073
1,1,0.556205
1,0,0.6116713
1,1,0.62792546
1,1,0.5866073
0,0,0.41417304
1,1,0.997528
1,0,0.6081724
0,0,0.534856
0,0,0.48122227
1,1,0.82656056
0,0,0.54431725
0,1,0.36122546
0,1,0.458643
1,0,0.57735115
1,1,0.9102017
1,1,0.64285195
1,1,0.882644
0,1,0.42146176
0,0,0.35667574
0,0,0.49220052
0,0,0.4034213
1,0,0.6162953
0,0,0.36497998
0,1,0.48304018
1,1,0.9918467
0,1,0.4287818
1,1,0.99423563
1,1,0.6306293
0,0,0.43952355
0,0,0.41827345
0,0,0.41966075
0,0,0.43144426
0,1,0.46774623
0,0,0.4960206
1,1,0.9162376
1,1,0.61635816
0,1,0.45903042
0,0,0.5089189
0,1,0.4322764
0,0,0.43722546
1,1,0.723652
0,0,0.43057817
0,1,0.4829163
0,0,0.45523882
0,0,0.43255267
1,1,0.76595616
0,0,0.4814887
0,0,0.42089146
0,1,0.33508265
1,0,0.6282417
0,1,0.37849584
0,1,0.41572252
0,0,0.46795672
0,1,0.46179527
0,1,0.37900418
0,1,0.5367849
1,1,0.76893055
1,1,0.88896775
1,1,0.8020652
0,0,0.53135574
0,0,0.50207466
0,0,0.4475599
1,1,0.5968811
0,1,0.48953652
1,0,0.8166517
1,1,0.6522488
0,1,0.5324116
1,0,0.64285195
0,1,0.40758857
0,1,0.4798362
0,0,0.44582307
0,1,0.5302065
0,1,0.48728815
0,0,0.473856
1,1,0.93694985
0,1,0.48274872
0,0,0.4894477
0,1,0.4464499
1,0,0.65666753
0,0,0.35353377
1,1,0.67765486
1,1,0.7930758
0,0,0.39202067
0,1,0.49311873
1,1,0.7604782
0,0,0.5103509
0,1,0.54075444
0,1,0.4940942
0,0,0.35266584
0,0,0.48790133
0,0,0.54143023
0,1,0.44900438
0,1,0.47259244
1,0,0.5653415
1,1,0.62527204
1,1,0.58620954
0,0,0.42392945
0,1,0.4566535
0,1,0.29698947
0,0,0.42138228
1,1,0.5524847
0,0,0.41778964
0,1,0.49066338
1,0,0.80165255
0,0,0.48638415
0,0,0.4949904
0,0,0.51325405
1,1,0.58585894
1,0,0.8475905
1,1,0.56567276
0,0,0.43793693
0,1,0.51754236
1,1,0.6586125
1,0,0.63790464
0,0,0.5387006
0,0,0.46060508
0,0,0.42896757
1,1,0.9083856
1,1,0.6829371
0,1,0.3379196
1,1,0.56040585
0,1,0.534856
0,1,0.4429319
1,1,0.8966813
0,1,0.4200599
1,1,0.7818349
0,0,0.4925743
1,1,0.58052844
1,0,0.575518
1,0,0.62784505
1,1,0.6606925
0,0,0.4348465
0,0,0.42285806
0,0,0.54665923
0,0,0.5438123
1,1,0.56708896
1,1,0.62881845
1,1,0.89463377
1,1,0.9470257
0,1,0.44304988
0,0,0.35667303
0,0,0.43798548
0,1,0.47499454
1,0,0.586618
1,1,0.77804464
0,1,0.47123447
1,1,0.7442111
0,0,0.42096806
0,0,0.4018737
0,0,0.4720842
0,1,0.36874416
0,0,0.36122546
0,0,0.46730793
0,1,0.49523592
1,1,0.6232033
0,0,0.3554576
0,1,0.49549273
0,0,0.43136013
0,1,0.53133714
0,1,0.41490945
0,0,0.4395137
1,0,0.80592674
0,1,0.41482258
0,0,0.53846484
0,1,0.4432142
0,0,0.52648765
1,0,0.5899114
1,0,0.7978141
0,1,0.4111925
1,1,0.94147855
0,1,0.4536526
0,1,0.41213024
0,0,0.46013564
0,1,0.4074308
0,0,0.50650775
1,1,0.564475
0,1,0.5387793
0,0,0.41111854
1,1,0.80165255
0,0,0.45308492
0,1,0.5451909
1,1,0.8892171
0,0,0.40169534
1,1,0.64285195
0,0,0.49374422
0,1,0.3388631
1,1,0.6629902
0,1,0.4600846
0,0,0.41586742
1,0,0.64285195
1,1,0.66162324
1,0,0.74062896
0,1,0.46893957
1,1,0.6263777
0,1,0.48572496
1,0,0.76778054
1,1,0.57209057
0,0,0.36874416
0,0,0.43958667
0,0,0.3530794
0,1,0.49978864
1,1,0.9337461
1,1,0.5919885
0,0,0.37890235
0,1,0.36444324
1,1,0.56058776
0,0,0.5379456
1,1,0.6687808
0,1,0.345067
1,1,0.62976307
0,0,0.5148675
0,0,0.38007313
0,1,0.34644976
1,1,0.57696056
0,0,0.36754787
0,0,0.4566535
0,0,0.4406689
0,1,0.5401439
1,1,0.5577206
0,1,0.48081124
0,1,0.4227511
0,0,0.45430908
1,1,0.9173041
1,1,0.6299181
1,1,0.58451486
1,0,0.5623953
1,1,0.9150287
0,1,0.49588865
0,1,0.3473122
1,1,0.64285195
0,0,0.46179527
0,0,0.45827624
0,0,0.49327222
0,1,0.5130808
1,1,0.7968841
0,0,0.45780593
1,0,0.5676836
1,1,0.91942567
1,1,0.5724209
0,0,0.37911758
0,1,0.4830752
0,1,0.51840395
0,1,0.4787415
1,0,0.6790718
1,1,0.5673259
0,1,0.5280006
0,1,0.31442073
0,1,0.48609164
0,0,0.5055934
