Y,Y_real,Y_probability
1,1,0.65639526
1,1,0.62395024
1,1,0.8075015
1,1,0.58437324
0,0,0.41149786
0,0,0.37998414
1,0,0.6539397
0,1,0.36836204
0,1,0.33117226
0,0,0.44988438
1,1,0.87255853
1,1,0.8679043
0,0,0.43917996
1,0,0.6000728
0,0,0.4470876
1,1,0.6074464
1,1,0.628222
0,1,0.5257783
1,1,0.9852298
1,1,0.9986849
1,1,0.80836
0,0,0.30755985
0,1,0.36605096
1,1,0.6724117
0,1,0.5207194
0,1,0.38325265
0,0,0.4424681
1,1,0.5950354
1,0,0.64636683
1,1,0.6795348
0,1,0.5257783
0,0,0.3633882
0,0,0.36424124
1,1,0.5922822
1,1,0.88075525
1,1,0.9947429
0,0,0.42464924
0,1,0.50243187
0,0,0.45984924
1,0,0.65131
1,0,0.62726384
0,0,0.47877002
0,0,0.5400143
1,1,0.9943714
0,0,0.41592705
0,0,0.49453253
0,1,0.49994597
1,1,0.69677824
0,1,0.3484178
0,1,0.49077475
0,1,0.4964462
0,0,0.3206475
0,1,0.32826293
1,1,0.69463265
1,1,0.6818466
1,1,0.82014656
0,0,0.40616632
1,1,0.73970747
0,1,0.41339085
0,0,0.33117226
0,1,0.43668634
0,1,0.41937187
0,0,0.46924445
0,0,0.46970055
0,0,0.43036577
0,0,0.541741
0,0,0.37035698
0,1,0.34008276
0,0,0.44829032
0,0,0.29785895
0,1,0.45953253
1,1,0.9646801
1,1,0.97231966
0,0,0.5072396
0,0,0.40943792
0,0,0.43043017
0,0,0.46382093
0,1,0.5309466
1,0,0.6429418
0,1,0.3885296
0,0,0.5207194
0,1,0.48141304
0,0,0.42145488
0,1,0.33117226
0,1,0.3785537
0,1,0.4077451
0,0,0.42633003
0,0,0.4321077
0,1,0.42333224
1,1,0.8337605
1,0,0.73970747
0,0,0.48444986
1,1,0.86629635
0,1,0.39382246
0,1,0.48574126
0,1,0.41244122
0,1,0.3837708
1,1,0.55748284
0,1,0.41279685
1,0,0.6888311
0,1,0.49160415
1,0,0.69133955
0,0,0.48419937
1,0,0.59045374
0,0,0.34522778
1,1,0.6036943
1,1,0.650716
0,0,0.5095473
1,0,0.6752956
0,0,0.4539616
1,1,0.6737013
1,0,0.749344
1,1,0.5552866
0,0,0.4383429
0,0,0.42801002
0,0,0.316335
1,1,0.7456906
0,0,0.3887762
0,1,0.41514814
0,1,0.37039015
0,0,0.36964065
0,1,0.41177008
1,0,0.6733102
0,1,0.47971934
0,1,0.5016376
0,1,0.47588128
1,0,0.59404945
1,0,0.7259133
0,0,0.52692336
1,0,0.84540033
0,1,0.38890877
1,0,0.5768006
1,0,0.64919955
0,0,0.45135224
0,0,0.4387873
1,0,0.81573474
0,1,0.36937207
1,1,0.7044894
0,0,0.49837127
0,1,0.36559325
0,1,0.35436186
1,1,0.5985949
0,1,0.43372238
1,1,0.6812366
0,0,0.47373715
1,0,0.55440634
0,0,0.41539857
0,1,0.43641353
1,1,0.704413
0,0,0.3859657
1,1,0.6813733
1,0,0.80980986
0,0,0.42444777
1,1,0.86407053
0,1,0.48227307
1,1,0.9938669
0,1,0.38636574
0,0,0.42358893
0,1,0.44204718
1,1,0.9905138
0,1,0.5100289
0,1,0.3671673
0,1,0.5145596
0,0,0.50485176
1,0,0.79925144
0,0,0.453967
0,0,0.43036577
0,1,0.39761183
0,0,0.47296944
0,0,0.40383586
1,1,0.5800438
1,1,0.5500032
0,1,0.42269936
0,1,0.40695927
0,0,0.41804036
1,0,0.6185126
1,1,0.99879897
0,1,0.5388951
1,1,0.99879897
0,0,0.32492903
0,0,0.4476891
0,0,0.51835495
0,0,0.50136006
0,0,0.4424681
0,0,0.44204718
0,1,0.4482182
1,1,0.97231966
1,1,0.67138934
1,1,0.96447134
1,1,0.6447544
1,0,0.6357105
1,1,0.5602179
0,1,0.3647249
1,0,0.6334087
0,1,0.47446066
0,0,0.46489492
0,0,0.48066616
1,1,0.6725101
0,0,0.47840545
0,1,0.48716468
0,0,0.39791515
0,0,0.45716706
1,1,0.67434597
0,1,0.33016017
1,1,0.75395244
0,0,0.4181176
1,0,0.5555322
1,1,0.88112074
0,1,0.43957025
0,0,0.5208293
1,0,0.70845926
0,1,0.5144409
1,0,0.6590436
0,1,0.41339085
0,0,0.4216296
1,1,0.73963696
0,1,0.4111176
0,1,0.38562515
1,0,0.68546885
0,0,0.42702556
1,1,0.6590436
0,1,0.43702677
0,0,0.4994085
0,0,0.48679966
1,0,0.58611447
0,1,0.5041673
0,1,0.47926825
0,0,0.43913934
0,1,0.5231588
1,1,0.73071533
1,0,0.55815786
1,1,0.6813733
1,1,0.69162863
0,0,0.49599734
0,0,0.43372238
0,0,0.44915622
0,1,0.3639966
1,1,0.6185126
1,1,0.72950923
1,1,0.68575746
0,1,0.54968005
0,0,0.43915126
0,1,0.4192661
1,0,0.5654778
0,1,0.4483371
0,1,0.41096053
0,0,0.52692336
0,0,0.53175503
0,0,0.35379627
0,1,0.5366688
0,1,0.39753112
0,0,0.3739033
0,1,0.4748635
1,1,0.9035825
0,0,0.4981255
1,0,0.6923835
0,1,0.48376596
0,0,0.45173168
1,1,0.71994394
0,0,0.3553476
0,0,0.5156717
0,1,0.403073
1,1,0.974265
1,1,0.58216995
0,1,0.39435294
0,0,0.4267273
0,0,0.45634556
0,1,0.548432
0,1,0.53245574
0,1,0.49837127
0,1,0.5155671
0,0,0.4103946
1,1,0.9460826
0,0,0.455943
1,1,0.6750342
0,1,0.52987784
0,1,0.37925035
1,0,0.7951623
1,1,0.9969726
1,1,0.80140764
1,1,0.7181197
1,1,0.6075458
1,1,0.6741357
1,1,0.9943714
0,1,0.43660253
0,1,0.4047366
0,1,0.45135224
1,0,0.84695226
1,1,0.6711217
