Y,Y_real,Y_probability
0,0,0.38552588
0,0,0.5203388
0,0,0.41284406
1,0,0.65081435
0,0,0.31341654
0,0,0.35129732
0,1,0.38129413
1,0,0.67076313
1,1,0.67076313
0,1,0.46497557
1,1,0.6650276
0,1,0.47001123
1,1,0.9647772
0,0,0.4338631
0,0,0.32773533
0,0,0.388219
1,1,0.682693
0,0,0.32370874
0,0,0.37579927
1,1,0.6727141
0,0,0.43112338
0,0,0.50574106
1,1,0.958573
1,0,0.69140446
0,1,0.43765935
0,1,0.4125434
0,0,0.4050796
0,0,0.4254483
1,1,0.5578421
1,1,0.70275277
0,0,0.49638537
0,0,0.35505682
0,0,0.44088328
0,1,0.3828324
0,1,0.39440736
0,0,0.5348934
0,0,0.46664676
1,0,0.7605382
0,0,0.36748585
1,1,0.58575815
1,1,0.59947205
1,0,0.6368305
0,1,0.39156318
1,1,0.6666472
0,0,0.34326077
0,1,0.4773257
0,0,0.34564504
0,0,0.45913073
0,1,0.3767462
1,1,0.979432
1,0,0.6012082
0,1,0.39889655
0,1,0.42398578
0,0,0.41023496
0,1,0.47266924
1,0,0.69663566
0,1,0.3229467
0,1,0.33918357
1,1,0.99971795
1,0,0.6553335
0,1,0.41107953
0,0,0.39146048
0,1,0.4368379
0,0,0.35832474
0,0,0.41107953
0,0,0.41274533
1,0,0.69851196
0,0,0.45251584
0,1,0.43461308
0,0,0.37340388
0,0,0.4050796
0,0,0.3714577
1,1,0.9915276
0,1,0.22819501
0,1,0.36441073
0,0,0.40472588
0,1,0.46321854
0,1,0.34785935
0,1,0.42201096
0,1,0.4661617
0,0,0.34523147
0,1,0.3176737
1,1,0.99998903
1,0,0.75119
0,1,0.33640754
0,0,0.40530035
0,1,0.36616662
0,1,0.4594741
0,1,0.47840285
0,1,0.49196428
1,0,0.6666114
1,1,0.9999901
0,0,0.37984693
1,0,0.5679333
0,0,0.41457772
0,0,0.42612293
0,0,0.50743294
0,1,0.43647483
1,0,0.70029217
0,1,0.5305611
1,1,0.9061886
0,1,0.42525926
1,1,0.7816617
0,0,0.37967426
1,1,0.9999967
1,1,0.99086493
0,0,0.5061601
0,0,0.36374313
1,0,0.55263
0,0,0.52870864
0,1,0.40654397
1,0,0.64648336
0,0,0.34705195
0,1,0.42203522
0,0,0.47129497
1,0,0.6714807
0,0,0.3455021
1,1,0.9228339
1,1,0.7181068
0,0,0.3387099
0,1,0.49516922
0,1,0.4214081
0,0,0.3861351
0,0,0.44744125
0,0,0.48511183
1,1,0.975408
1,1,0.7046013
1,1,1.0
0,0,0.4257942
0,0,0.35275808
1,1,0.86725706
0,0,0.41356334
0,1,0.4964732
1,1,0.55263
0,1,0.3554557
1,1,0.65079397
1,0,0.6937763
1,1,0.70047766
0,0,0.50835365
0,1,0.4975533
1,1,0.9998633
0,1,0.35063508
1,0,0.75858337
0,1,0.4251941
0,1,0.3566779
0,1,0.3488244
0,1,0.28582594
1,0,0.68991464
0,1,0.33849695
0,1,0.45535865
0,1,0.47175384
1,1,0.60827875
0,1,0.48497716
1,1,0.78560424
1,1,0.67979014
0,0,0.37112054
0,1,0.40900448
0,0,0.43122524
0,1,0.44645968
0,1,0.34937927
0,0,0.37017834
1,1,0.99997747
0,0,0.37085328
1,1,0.6800116
1,0,0.60879964
0,0,0.42752197
0,0,0.471664
0,0,0.3703993
1,1,0.9996961
1,1,0.9999702
1,0,0.58204925
1,1,0.96138793
1,1,0.6184503
0,0,0.4619782
1,1,0.65790296
0,0,0.4306599
0,0,0.3790931
0,0,0.40592068
0,0,0.34132433
0,0,0.37917605
0,1,0.3719141
1,0,0.6993172
1,0,0.6253133
0,1,0.47034055
0,1,0.5128834
1,1,0.70349646
0,1,0.305912
1,0,0.5828411
0,0,0.41984612
0,1,0.33673152
0,0,0.35311392
0,1,0.44225478
0,0,0.3701753
0,0,0.3671954
0,0,0.44099084
0,1,0.37169167
0,0,0.4139438
0,0,0.49577937
1,1,0.6647249
0,0,0.5107407
1,1,0.66298294
1,0,0.5682666
0,1,0.38284296
1,1,0.67249787
1,1,0.98933387
0,1,0.4549704
0,0,0.49451265
1,1,0.57802284
1,1,0.63136435
0,0,0.34401605
0,0,0.52350533
0,1,0.37061578
0,1,0.51948464
0,1,0.44338462
0,0,0.44091108
0,1,0.41642547
1,1,0.97075534
0,0,0.42114562
1,1,0.68448025
0,0,0.4799845
1,1,0.6154403
0,0,0.40955308
1,1,0.57136446
1,1,0.69841963
0,0,0.4637342
0,0,0.3794108
0,1,0.5156013
0,1,0.40997365
1,0,0.67076313
0,0,0.36127904
1,1,0.99955815
1,1,0.67076313
0,0,0.37085328
0,1,0.3738983
1,1,1.0
0,0,0.54636663
0,1,0.48634404
1,0,0.6107766
0,0,0.44823143
0,1,0.46236756
1,0,0.5529377
0,1,0.4602022
0,1,0.49123093
1,1,0.717689
0,0,0.3854957
1,1,0.9845617
0,0,0.5286211
1,1,0.94695556
0,0,0.37639982
0,1,0.39099535
1,1,0.66964304
0,0,0.34905392
0,1,0.3946502
0,0,0.36653045
0,1,0.46408626
0,0,0.46059743
1,1,0.5745251
1,1,0.69380707
1,1,0.96849936
1,1,0.6420515
1,1,0.7566939
0,1,0.41179842
1,0,0.5828411
0,1,0.44405594
1,1,1.0
0,0,0.42752197
0,0,0.44730952
0,1,0.43796784
0,0,0.45043653
1,1,0.6467237
0,1,0.34881514
1,1,0.6146851
0,1,0.4696369
0,0,0.37961066
0,0,0.33210456
0,1,0.45328054
0,1,0.3794108
1,1,0.7277166
0,0,0.36038202
1,1,0.69649935
0,0,0.36062017
0,0,0.4825622
0,1,0.340368
0,0,0.4744207
0,0,0.3801577
0,1,0.3701966
0,1,0.44375762
1,1,0.99954045
0,1,0.38460073
0,1,0.5063426
0,1,0.41457772
1,1,0.6389051
1,1,0.84956014
0,1,0.2956832
0,0,0.5128834
1,1,0.651311
1,1,0.902344
1,1,0.6603968
0,0,0.4537412
0,0,0.34075633
0,0,0.3598503
1,1,0.61392397
0,0,0.46219817
1,0,0.55061144
1,0,0.68439674
0,0,0.34065723
0,1,0.4857331
0,0,0.47668448
0,1,0.43704057
1,0,0.67076313
1,1,0.55768764
0,0,0.33640754
0,1,0.37917605
0,1,0.50841516
1,1,0.9879269
0,0,0.33640754
1,1,0.62170476
0,1,0.38758862
1,1,0.8297688
0,1,0.35511196
0,0,0.40582797
1,1,0.6419889
0,0,0.36291036
0,1,0.45123607
1,0,0.5769018
0,1,0.36779281
0,0,0.3919609
1,1,0.71542305
0,1,0.4251941
0,0,0.46321854
0,1,0.43551135
0,1,0.50769615
0,0,0.3669726
1,1,0.6617339
0,1,0.414339
0,0,0.5444264
1,0,0.6897618
0,1,0.3666093
1,0,0.7277166
1,1,0.70157164
0,0,0.44099084
0,0,0.34740296
1,1,0.64072543
0,0,0.37906867
0,0,0.42633754
0,0,0.46325475
0,0,0.416777
0,0,0.33640754
0,0,0.52934736
1,1,0.67249787
0,0,0.3944534
0,0,0.34444776
0,0,0.4170578
0,0,0.48882967
1,0,0.62054735
1,1,0.678927
1,1,0.680378
0,1,0.36809444
1,1,0.62521976
0,1,0.38172632
0,0,0.52436006
0,0,0.41156298
1,1,0.7013712
0,1,0.43076903
0,1,0.46332052
0,1,0.3606202
0,0,0.35129732
0,1,0.35509202
1,1,0.6263774
0,0,0.44893923
0,0,0.3989911
0,0,0.35753757
0,1,0.31699145
0,0,0.42363968
1,1,0.7045054
1,1,0.70836115
1,0,0.67076313
0,1,0.3664112
0,1,0.38589805
1,1,0.9753402
0,1,0.5188763
0,1,0.3606202
1,0,0.55768764
0,1,0.43869197
1,1,0.9995953
1,0,0.5956317
1,0,0.74835587
1,1,0.9971327
1,1,0.9976728
1,1,0.9999817
0,1,0.54002786
0,0,0.36497852
0,0,0.4021878
1,0,0.6107766
1,1,0.9673522
1,1,0.9809787
0,1,0.35987723
0,1,0.43966553
0,1,0.3954432
0,0,0.42754683
0,1,0.44318414
1,1,0.99834156
0,1,0.42633754
0,1,0.4648667
0,0,0.40871912
1,1,0.9999953
1,0,0.6719615
1,1,0.99128294
0,0,0.31893408
0,1,0.4643779
1,1,0.6990147
1,0,0.59731036
1,1,0.9995528
0,1,0.31296837
0,1,0.39597678
0,1,0.40299776
0,1,0.35197866
0,0,0.40299776
1,1,0.72557026
1,1,0.9999968
1,1,0.7802124
0,1,0.5188763
0,0,0.3703993
0,0,0.4869872
0,0,0.4848165
0,1,0.31315753
0,1,0.33906546
1,1,0.6036262
1,1,0.91844964
0,0,0.40736505
1,1,0.64669657
1,1,0.6765336
0,1,0.37324932
0,0,0.47840285
0,1,0.39267027
0,0,0.35833701
1,1,0.99908215
0,0,0.39268452
0,0,0.4679606
1,1,0.9994449
0,0,0.418637
0,0,0.46500733
1,1,0.9999696
