Y,Y_real,Y_probability
1,1,0.8468602
1,1,0.64488244
0,0,0.39027402
0,0,0.40785554
0,1,0.42196333
0,1,0.4453575
0,0,0.31887448
1,1,0.6588412
0,1,0.38368237
0,1,0.34922588
0,1,0.38229132
0,1,0.39072865
0,0,0.37064633
1,1,0.5525353
0,0,0.54015374
0,1,0.3857418
1,1,0.64390177
0,1,0.43049872
0,1,0.36316097
0,0,0.37779862
0,0,0.47563028
0,0,0.36124602
1,0,0.5852983
0,1,0.4074234
1,1,0.62346566
0,0,0.37963527
0,1,0.41351208
0,0,0.38945884
1,1,0.99954194
1,1,0.6706309
1,1,0.62626535
0,1,0.52529
1,1,0.73852956
1,1,0.99994016
1,0,0.62253237
0,1,0.38012505
0,1,0.53631186
0,0,0.35952792
0,1,0.44951856
1,1,0.6452102
0,0,0.46744844
0,0,0.47543326
0,1,0.3547451
1,1,0.7155858
1,1,0.6651342
1,1,0.6437922
0,0,0.5432821
0,0,0.3646017
1,1,0.9954374
0,1,0.48854187
0,0,0.35191554
0,1,0.42458418
0,0,0.4171666
1,0,0.6448726
0,0,0.5095129
0,0,0.48120445
0,1,0.36252487
0,0,0.3475656
1,1,0.7686187
0,0,0.4505181
0,0,0.49665353
0,0,0.45388627
1,1,0.9999045
0,0,0.50366837
0,0,0.3604787
0,1,0.4093078
0,0,0.36642027
1,1,0.99517167
0,0,0.37135875
0,1,0.4308898
1,1,0.75826013
1,0,0.5953912
0,1,0.5384784
0,1,0.45275694
0,1,0.4623759
0,0,0.4271106
1,1,0.8973625
1,0,0.75004286
0,0,0.4744489
0,0,0.53731143
0,0,0.43420625
0,0,0.37213108
1,1,0.60583836
1,1,0.73371065
1,1,0.6461003
0,1,0.4151193
0,0,0.36133924
0,0,0.43328404
0,0,0.39159697
0,0,0.397947
0,1,0.39507014
1,1,0.97575164
1,1,0.9999827
0,0,0.5095129
1,1,0.6650698
0,1,0.50869906
0,1,0.46390015
1,1,0.6667374
0,0,0.3681653
0,0,0.3659604
0,1,0.462184
0,1,0.45395598
0,1,0.36418122
0,1,0.4497473
0,1,0.47888365
0,0,0.4823337
0,1,0.43338424
0,1,0.4577177
