Y,Y_real,Y_probability
1,1,0.8247772
0,0,0.52077776
1,1,0.62490517
0,0,0.4197201
0,1,0.36060405
0,1,0.38339183
0,0,0.46955675
0,0,0.5244574
0,1,0.3836117
1,1,0.6915534
1,1,0.72905934
1,1,0.69252837
0,0,0.48112366
0,1,0.46275216
0,1,0.41712555
0,0,0.5138523
1,1,0.7432834
0,1,0.4040978
0,0,0.38264772
1,0,0.6969319
0,0,0.45166466
0,0,0.47649586
0,1,0.2961327
1,0,0.5507285
0,0,0.39648476
0,0,0.38521415
0,1,0.38876787
0,0,0.41948086
0,1,0.54873914
0,0,0.5019469
0,0,0.45505103
1,1,0.6278273
0,1,0.47421405
0,1,0.2696517
0,1,0.47421405
0,1,0.5203079
0,0,0.47921205
0,0,0.4531315
0,0,0.41715032
0,0,0.3836117
1,0,0.57164925
1,1,0.99584883
1,0,0.70278597
0,1,0.43027294
1,0,0.55390066
0,1,0.50384223
0,1,0.41712555
1,1,0.631422
0,1,0.4736463
1,0,0.5627455
1,1,0.6213674
1,1,0.8454028
1,1,0.57952124
1,1,0.82308257
0,1,0.47001195
1,1,0.9616357
1,1,0.5681639
0,0,0.3698756
0,1,0.3078622
0,0,0.3634959
1,1,0.64927447
0,0,0.40737677
0,0,0.43959773
0,1,0.3836117
0,1,0.4414925
0,0,0.39322877
0,0,0.4863551
0,0,0.40259427
1,1,0.65266955
0,1,0.32333565
0,0,0.40490693
0,0,0.38314086
1,1,0.61993283
0,0,0.38645044
0,0,0.4721784
0,0,0.40822107
0,0,0.4753473
1,1,0.8112865
0,1,0.49052492
0,1,0.36308342
0,0,0.33023837
1,1,0.9046082
1,1,0.5755441
1,1,0.90076226
1,1,0.69214547
0,1,0.40737677
0,0,0.3836117
0,0,0.47617227
0,1,0.4916066
0,0,0.3658895
0,1,0.43902755
1,1,0.9966928
0,1,0.42034608
0,0,0.3623606
0,0,0.49539477
1,1,0.57793105
0,0,0.4394297
0,1,0.48139817
0,0,0.3812711
0,0,0.48211196
0,1,0.5413025
0,0,0.3860069
0,0,0.37063003
1,1,0.59165436
0,1,0.2958356
0,1,0.4149887
0,0,0.44639945
0,1,0.5439764
0,1,0.36347815
0,0,0.28650862
1,1,0.68229187
0,0,0.53994507
0,1,0.51190513
0,0,0.38535896
1,1,0.9788752
0,1,0.37904397
0,0,0.45776233
0,1,0.50566995
0,0,0.44720507
0,1,0.41124135
0,1,0.53813523
1,1,0.69085395
0,1,0.33163732
0,0,0.32968655
0,0,0.39053023
0,1,0.53460187
1,1,0.9977776
0,1,0.3836117
1,0,0.56660473
1,1,0.6206195
1,0,0.60770637
0,1,0.455715
0,0,0.41072357
0,0,0.47475988
1,0,0.7814133
1,0,0.6926146
1,1,0.9920518
1,1,0.75715226
0,0,0.38719913
1,1,0.80731
1,1,0.6018281
0,1,0.5149576
0,1,0.4180414
1,1,0.72907543
0,0,0.32968655
0,1,0.41959468
0,0,0.48928964
0,0,0.5291678
1,1,0.7167044
0,0,0.38675216
1,1,0.99821734
1,1,0.93940425
0,0,0.48187086
0,0,0.37858585
0,0,0.38508272
1,1,0.7541578
0,0,0.5069038
1,1,0.6200338
0,0,0.48109746
1,0,0.55753714
1,1,0.6239044
0,0,0.4594101
0,1,0.38295272
1,1,0.5573768
1,1,0.6981574
0,0,0.46317485
0,0,0.39188164
0,0,0.39696974
1,0,0.767507
1,1,0.55300385
1,1,0.656761
0,0,0.40410712
0,1,0.474176
0,0,0.3724321
0,1,0.44820687
0,1,0.52549905
0,1,0.4508361
0,0,0.4621828
1,1,0.5723251
1,1,0.8535495
0,0,0.4845693
1,0,0.61494154
0,0,0.44400552
0,0,0.3808591
0,0,0.52117413
0,0,0.49053347
0,0,0.3847218
1,1,0.7395014
1,1,0.7001452
0,0,0.41037744
0,0,0.36026064
1,1,0.56524783
0,1,0.42109534
0,0,0.5357833
1,1,0.70262647
0,1,0.3774749
1,1,0.67664057
1,0,0.565482
1,1,0.86703855
0,0,0.4040978
1,1,0.7017177
0,0,0.30330464
0,1,0.48779362
0,0,0.44710305
0,0,0.46317485
0,1,0.43014583
0,1,0.34727892
1,0,0.55189365
0,0,0.49018487
1,0,0.6448744
1,1,0.55076367
0,1,0.39707765
0,0,0.4905023
1,1,0.61325246
1,0,0.6812179
0,0,0.39312854
1,1,0.97784984
0,0,0.4186701
1,1,0.99615467
1,0,0.6928729
0,1,0.33398297
1,0,0.6328813
1,1,0.67431253
1,0,0.5701456
0,0,0.39857703
0,0,0.42503992
1,0,0.55754316
0,0,0.4753473
0,1,0.39603436
0,1,0.3924892
1,1,0.58084005
1,0,0.55390066
0,0,0.5107356
0,0,0.4071253
0,0,0.42275298
1,1,0.5753176
0,0,0.45776233
0,0,0.5349743
1,1,0.9031764
0,1,0.4621828
1,1,0.9972075
1,1,0.8522503
1,0,0.7041946
1,0,0.6158784
1,1,0.7195025
1,1,0.5951817
0,1,0.4404891
1,1,0.70913184
0,0,0.49704155
1,1,0.726669
0,0,0.50949496
0,0,0.40517065
0,0,0.35817292
0,0,0.5366441
0,1,0.42538646
0,0,0.47901747
0,1,0.4565181
0,0,0.5298591
0,1,0.35997754
0,1,0.4118623
0,1,0.27728584
0,1,0.38859543
1,1,0.89976805
0,0,0.3855943
0,0,0.5068791
0,0,0.4314746
0,0,0.5247082
1,1,0.99115103
1,0,0.56681824
1,1,0.9946163
1,1,0.7373748
1,1,0.72416466
0,0,0.48388284
1,0,0.5909893
0,1,0.32646137
1,1,0.7187833
0,0,0.42948678
0,0,0.37722847
1,0,0.80391234
1,1,0.764296
0,0,0.37086225
1,1,0.70287913
0,0,0.33030742
1,0,0.64559406
1,0,0.65107083
1,0,0.6200338
0,0,0.53272295
0,1,0.52848834
1,0,0.7127714
0,1,0.43430093
0,0,0.52880985
0,1,0.45672235
0,1,0.3763455
0,1,0.43444383
1,1,0.78434527
0,1,0.39152843
1,0,0.6935476
1,1,0.9226668
0,0,0.38251474
0,0,0.41431585
0,0,0.5405907
0,0,0.36940232
0,1,0.47279257
0,0,0.30173862
1,1,0.6276819
0,0,0.4658124
0,1,0.50172496
1,0,0.6973901
0,0,0.37043667
0,1,0.3836117
0,0,0.41366932
0,0,0.51697797
1,0,0.7127714
0,0,0.5100864
0,0,0.5421674
0,0,0.52315193
0,1,0.40189075
1,1,0.5596308
1,1,0.69984776
0,1,0.53679556
0,1,0.4152428
1,0,0.5778772
0,0,0.49016833
0,0,0.476757
0,1,0.42281407
0,0,0.4621828
0,0,0.45811638
1,1,0.6072885
0,1,0.45073593
0,0,0.3947299
0,1,0.3231989
1,1,0.72538036
1,1,0.5710971
0,1,0.41959083
0,0,0.39426264
0,0,0.40332633
0,0,0.42520958
0,0,0.3672754
0,0,0.53979284
0,1,0.3977186
1,0,0.66680133
0,0,0.4322143
1,1,0.6595001
0,0,0.4463305
0,1,0.49671403
0,1,0.48702908
0,1,0.46772197
0,0,0.47633305
0,0,0.39707765
0,1,0.3609809
0,1,0.531833
1,1,0.5701456
1,1,0.6448744
0,0,0.44016188
1,1,0.8983201
0,0,0.45816872
0,1,0.3929989
0,1,0.4242821
0,0,0.51626295
0,1,0.38244063
0,0,0.46222797
0,0,0.3340093
0,1,0.46502796
0,0,0.33191994
0,1,0.3700024
1,1,0.9033377
1,0,0.6277931
1,1,0.7011659
0,1,0.5030408
0,1,0.53994507
1,0,0.8903652
0,0,0.41295055
1,1,0.873169
1,0,0.5557965
0,1,0.52337885
1,1,0.6421957
0,1,0.3836117
0,1,0.5351562
0,0,0.40778074
0,1,0.38345566
0,0,0.48969913
0,0,0.45085448
0,0,0.4594101
1,1,0.61268914
0,0,0.35429555
1,1,0.99827844
0,0,0.377295
0,1,0.46611798
0,0,0.4334188
0,0,0.374673
1,1,0.61647165
0,1,0.3942588
1,0,0.6161343
1,1,0.6414226
1,1,0.9959643
1,1,0.861865
0,0,0.38345566
0,1,0.48830524
0,0,0.43444383
1,1,0.7186632
0,1,0.5233636
1,0,0.5867037
1,1,0.69954723
1,1,0.9971792
0,1,0.4394297
0,0,0.4036521
1,0,0.6981771
0,1,0.54269505
0,1,0.5483161
0,0,0.433276
1,1,0.99998987
1,1,0.70335
0,0,0.37341046
0,0,0.54484725
0,0,0.39379114
1,1,0.9918043
0,0,0.42790818
0,1,0.3924892
0,1,0.5445139
0,1,0.47901747
0,0,0.45170182
0,0,0.34653905
0,0,0.4087761
1,1,0.9428648
0,1,0.46293026
1,1,0.5693522
1,1,0.6655417
1,1,0.6950455
1,1,0.9996783
1,1,0.71176493
0,0,0.47834337
1,0,0.688835
1,0,0.5854185
0,0,0.37016943
0,1,0.3836117
1,1,0.64637774
0,1,0.38508272
0,0,0.37146667
0,0,0.4501206
0,1,0.31185925
1,1,0.6192311
1,1,0.880873
1,1,0.6017027
1,1,0.92461747
0,0,0.41712555
1,1,0.7101722
0,0,0.32238877
0,0,0.50700873
1,0,0.71943516
0,1,0.48779362
1,1,0.9681558
0,0,0.3340093
0,0,0.45250535
1,0,0.6936489
